dhassayid,id,dhgeochemid,companyholeid,companysampleid,anumber,fromdepth,todepth,attributecolumn,attributevalue,element,units,labmethod,lowerdetnvalue,hunits,dsc,hanalyte,hvalue
866587287,78644657,3516024,YNC342,NFT305222,100006,512.0,513.0,S,8.187000275,S,PCT,None,None,PCT,,S_PPM,81870.0
866587282,78644657,3516024,YNC342,NFT305222,100006,512.0,513.0,Fe,8.609999657,Fe,PCT,None,None,PCT,,Fe_PPM,86100.0
866587305,78644658,3516024,YNC342,NFT305223,100006,513.0,514.0,Fe,8.18999958,Fe,PCT,None,None,PCT,,Fe_PPM,81899.99
866587310,78644658,3516024,YNC342,NFT305223,100006,513.0,514.0,S,6.883999825,S,PCT,None,None,PCT,,S_PPM,68840.0
866587333,78644659,3516024,YNC342,NFT305224,100006,514.0,515.0,S,5.104000092,S,PCT,None,None,PCT,,S_PPM,51040.0
866587328,78644659,3516024,YNC342,NFT305224,100006,514.0,515.0,Fe,6.739999771,Fe,PCT,None,None,PCT,,Fe_PPM,67400.0
866587351,78644660,3516024,YNC342,NFT305225,100006,515.0,516.0,Fe,5.259999752,Fe,PCT,None,None,PCT,,Fe_PPM,52599.996
866587356,78644660,3516024,YNC342,NFT305225,100006,515.0,516.0,S,2.665999889,S,PCT,None,None,PCT,,S_PPM,26659.998
866587379,78644661,3516024,YNC342,NFT305226,100006,516.0,517.0,S,2.430999994,S,PCT,None,None,PCT,,S_PPM,24310.0
866587374,78644661,3516024,YNC342,NFT305226,100006,516.0,517.0,Fe,6.269999981,Fe,PCT,None,None,PCT,,Fe_PPM,62700.0
866587397,78644662,3516024,YNC342,NFT305227,100006,517.0,518.0,Fe,4.589999676,Fe,PCT,None,None,PCT,,Fe_PPM,45899.996
866587402,78644662,3516024,YNC342,NFT305227,100006,517.0,518.0,S,1.179999948,S,PCT,None,None,PCT,,S_PPM,11799.999
866587425,78644663,3516024,YNC342,NFT305228,100006,518.0,519.0,S,2.645999908,S,PCT,None,None,PCT,,S_PPM,26460.0
866587420,78644663,3516024,YNC342,NFT305228,100006,518.0,519.0,Fe,5.849999905,Fe,PCT,None,None,PCT,,Fe_PPM,58500.0
866587443,78644664,3516024,YNC342,NFT305231,100006,519.0,520.0,Fe,7.029999733,Fe,PCT,None,None,PCT,,Fe_PPM,70300.0
866587448,78644664,3516024,YNC342,NFT305231,100006,519.0,520.0,S,3.892999887,S,PCT,None,None,PCT,,S_PPM,38930.0
866587471,78644665,3516024,YNC342,NFT305233,100006,520.0,521.0,S,9.093999863,S,PCT,None,None,PCT,,S_PPM,90940.0
866587466,78644665,3516024,YNC342,NFT305233,100006,520.0,521.0,Fe,11.13999939,Fe,PCT,None,None,PCT,,Fe_PPM,111399.99
866587494,78644666,3516024,YNC342,NFT305234,100006,521.0,522.0,S,14.06000042,S,PCT,None,None,PCT,,S_PPM,140600.0
866587489,78644666,3516024,YNC342,NFT305234,100006,521.0,522.0,Fe,15.18999958,Fe,PCT,None,None,PCT,,Fe_PPM,151900.0
866587517,78644667,3516024,YNC342,NFT305235,100006,522.0,523.0,S,7.362999916,S,PCT,None,None,PCT,,S_PPM,73630.0
866587512,78644667,3516024,YNC342,NFT305235,100006,522.0,523.0,Fe,8.469999313,Fe,PCT,None,None,PCT,,Fe_PPM,84699.99
866587540,78644668,3516024,YNC342,NFT305236,100006,523.0,524.0,S,7.445000172,S,PCT,None,None,PCT,,S_PPM,74450.0
866587535,78644668,3516024,YNC342,NFT305236,100006,523.0,524.0,Fe,8.93999958,Fe,PCT,None,None,PCT,,Fe_PPM,89399.99
866587563,78644669,3516024,YNC342,NFT305237,100006,524.0,525.0,S,11.06200027,S,PCT,None,None,PCT,,S_PPM,110620.0
866587558,78644669,3516024,YNC342,NFT305237,100006,524.0,525.0,Fe,11.94999981,Fe,PCT,None,None,PCT,,Fe_PPM,119500.0
866587581,78644670,3516024,YNC342,NFT305238,100006,525.0,526.0,Fe,7.869999886,Fe,PCT,None,None,PCT,,Fe_PPM,78700.0
866587586,78644670,3516024,YNC342,NFT305238,100006,525.0,526.0,S,6.789999962,S,PCT,None,None,PCT,,S_PPM,67900.0
866587609,78644671,3516024,YNC342,NFT305239,100006,526.0,527.0,S,6.043000221,S,PCT,None,None,PCT,,S_PPM,60430.004
866587604,78644671,3516024,YNC342,NFT305239,100006,526.0,527.0,Fe,6.639999866,Fe,PCT,None,None,PCT,,Fe_PPM,66400.0
866587632,78644672,3516024,YNC342,NFT305240,100006,527.0,528.0,S,4.815000057,S,PCT,None,None,PCT,,S_PPM,48150.0
866587627,78644672,3516024,YNC342,NFT305240,100006,527.0,528.0,Fe,5.359999657,Fe,PCT,None,None,PCT,,Fe_PPM,53599.996
866587650,78644673,3516024,YNC342,NFT305241,100006,528.0,529.0,Fe,8.319999695,Fe,PCT,None,None,PCT,,Fe_PPM,83200.0
866587655,78644673,3516024,YNC342,NFT305241,100006,528.0,529.0,S,6.993999958,S,PCT,None,None,PCT,,S_PPM,69940.0
866587673,78644674,3516024,YNC342,NFT305242,100006,529.0,530.0,Fe,5.96999979,Fe,PCT,None,None,PCT,,Fe_PPM,59699.996
866587678,78644674,3516024,YNC342,NFT305242,100006,529.0,530.0,S,5.289999962,S,PCT,None,None,PCT,,S_PPM,52900.0
866587701,78644675,3516024,YNC342,NFT305243,100006,530.0,531.0,S,4.097000122,S,PCT,None,None,PCT,,S_PPM,40970.0
866587696,78644675,3516024,YNC342,NFT305243,100006,530.0,531.0,Fe,4.929999828,Fe,PCT,None,None,PCT,,Fe_PPM,49300.0
866587719,78644676,3516024,YNC342,NFT305244,100006,533.0,534.0,Fe,8.380000114,Fe,PCT,None,None,PCT,,Fe_PPM,83800.0
866587724,78644676,3516024,YNC342,NFT305244,100006,533.0,534.0,S,7.401000023,S,PCT,None,None,PCT,,S_PPM,74010.0
866587747,78644677,3516024,YNC342,NFT305245,100006,535.0,536.0,S,5.021999836,S,PCT,None,None,PCT,,S_PPM,50220.0
866587742,78644677,3516024,YNC342,NFT305245,100006,535.0,536.0,Fe,5.849999905,Fe,PCT,None,None,PCT,,Fe_PPM,58500.0
866587770,78644678,3516024,YNC342,NFT305246,100006,537.0,538.0,S,4.241000175,S,PCT,None,None,PCT,,S_PPM,42410.0
866587765,78644678,3516024,YNC342,NFT305246,100006,537.0,538.0,Fe,5.739999771,Fe,PCT,None,None,PCT,,Fe_PPM,57399.996
866587788,78644679,3516024,YNC342,NFT305247,100006,539.0,540.0,Fe,8.420000076,Fe,PCT,None,None,PCT,,Fe_PPM,84200.0
866587793,78644679,3516024,YNC342,NFT305247,100006,539.0,540.0,S,7.59100008,S,PCT,None,None,PCT,,S_PPM,75910.0
866587816,78644680,3516024,YNC342,NFT305248,100006,541.0,542.0,S,0.666999996,S,PCT,None,None,PCT,,S_PPM,6670.0
866587811,78644680,3516024,YNC342,NFT305248,100006,541.0,542.0,Fe,2.730000019,Fe,PCT,None,None,PCT,,Fe_PPM,27300.0
866587834,78644681,3516024,YNC342,NFT305249,100006,543.0,544.0,Fe,3.549999952,Fe,PCT,None,None,PCT,,Fe_PPM,35500.0
866587839,78644681,3516024,YNC342,NFT305249,100006,543.0,544.0,S,2.025000095,S,PCT,None,None,PCT,,S_PPM,20250.0
866587862,78644682,3516024,YNC342,NFT305250,100006,545.0,546.0,S,2.157000065,S,PCT,None,None,PCT,,S_PPM,21570.0
866587857,78644682,3516024,YNC342,NFT305250,100006,545.0,546.0,Fe,4.039999962,Fe,PCT,None,None,PCT,,Fe_PPM,40400.0
866587880,78644683,3516024,YNC342,NFT305251,100006,547.0,548.0,Fe,3.629999876,Fe,PCT,None,None,PCT,,Fe_PPM,36300.0
866587885,78644683,3516024,YNC342,NFT305251,100006,547.0,548.0,S,2.124000072,S,PCT,None,None,PCT,,S_PPM,21240.0
866587908,78644684,3516024,YNC342,NFT305252,100006,549.0,550.0,S,1.720999956,S,PCT,None,None,PCT,,S_PPM,17210.0
866587903,78644684,3516024,YNC342,NFT305252,100006,549.0,550.0,Fe,2.939999819,Fe,PCT,None,None,PCT,,Fe_PPM,29399.998
866587931,78644685,3516024,YNC342,NFT305253,100006,551.0,552.0,S,3.194000006,S,PCT,None,None,PCT,,S_PPM,31940.0
866587926,78644685,3516024,YNC342,NFT305253,100006,551.0,552.0,Fe,4.639999866,Fe,PCT,None,None,PCT,,Fe_PPM,46400.0
866587954,78644686,3516024,YNC342,NFT305254,100006,552.0,552.8,S,3.032999992,S,PCT,None,None,PCT,,S_PPM,30330.0
866587949,78644686,3516024,YNC342,NFT305254,100006,552.0,552.8,Fe,4.460000038,Fe,PCT,None,None,PCT,,Fe_PPM,44600.0
866587977,78644687,3516025,YNC343,NFT300379,100006,0.0,4.0,S,0.022,S,PCT,None,None,PCT,,S_PPM,220.0
866587972,78644687,3516025,YNC343,NFT300379,100006,0.0,4.0,Fe,13.17000008,Fe,PCT,None,None,PCT,,Fe_PPM,131700.0
866588000,78644688,3516025,YNC343,NFT300380,100006,4.0,8.0,S,0.017999999,S,PCT,None,None,PCT,,S_PPM,179.99998
866587995,78644688,3516025,YNC343,NFT300380,100006,4.0,8.0,Fe,9.989999771,Fe,PCT,None,None,PCT,,Fe_PPM,99900.0
866588018,78644689,3516025,YNC343,NFT300381,100006,8.0,12.0,Fe,7.25,Fe,PCT,None,None,PCT,,Fe_PPM,72500.0
866588023,78644689,3516025,YNC343,NFT300381,100006,8.0,12.0,S,0.018999999,S,PCT,None,None,PCT,,S_PPM,190.0
866588041,78644690,3516025,YNC343,NFT300382,100006,12.0,16.0,Fe,10.06999969,Fe,PCT,None,None,PCT,,Fe_PPM,100700.0
866588046,78644690,3516025,YNC343,NFT300382,100006,12.0,16.0,S,0.017000001,S,PCT,None,None,PCT,,S_PPM,170.00002
866588064,78644691,3516025,YNC343,NFT300383,100006,16.0,20.0,Fe,8.979999542,Fe,PCT,None,None,PCT,,Fe_PPM,89799.99
866588069,78644691,3516025,YNC343,NFT300383,100006,16.0,20.0,S,0.016000001,S,PCT,None,None,PCT,,S_PPM,160.0
866588087,78644692,3516025,YNC343,NFT300384,100006,20.0,24.0,Fe,8.510000229,Fe,PCT,None,None,PCT,,Fe_PPM,85100.0
866588092,78644692,3516025,YNC343,NFT300384,100006,20.0,24.0,S,0.034000002,S,PCT,None,None,PCT,,S_PPM,340.00003
866588115,78644693,3516025,YNC343,NFT300385,100006,24.0,28.0,S,0.059,S,PCT,None,None,PCT,,S_PPM,590.0
866588110,78644693,3516025,YNC343,NFT300385,100006,24.0,28.0,Fe,8.279999733,Fe,PCT,None,None,PCT,,Fe_PPM,82800.0
866588138,78644694,3516025,YNC343,NFT300386,100006,28.0,32.0,S,0.037999999,S,PCT,None,None,PCT,,S_PPM,380.0
866588133,78644694,3516025,YNC343,NFT300386,100006,28.0,32.0,Fe,9.229999542,Fe,PCT,None,None,PCT,,Fe_PPM,92299.99
866588156,78644695,3516025,YNC343,NFT300387,100006,32.0,36.0,Fe,12.75999928,Fe,PCT,None,None,PCT,,Fe_PPM,127599.99
866588161,78644695,3516025,YNC343,NFT300387,100006,32.0,36.0,S,0.086000003,S,PCT,None,None,PCT,,S_PPM,860.0
866588179,78644696,3516025,YNC343,NFT300388,100006,36.0,40.0,Fe,8.880000114,Fe,PCT,None,None,PCT,,Fe_PPM,88800.0
866588184,78644696,3516025,YNC343,NFT300388,100006,36.0,40.0,S,0.032000002,S,PCT,None,None,PCT,,S_PPM,320.0
866588202,78644697,3516025,YNC343,NFT300389,100006,40.0,44.0,Fe,14.63999939,Fe,PCT,None,None,PCT,,Fe_PPM,146400.0
866588207,78644697,3516025,YNC343,NFT300389,100006,40.0,44.0,S,0.035,S,PCT,None,None,PCT,,S_PPM,350.0
866588230,78644698,3516025,YNC343,NFT300390,100006,44.0,48.0,S,0.039999999,S,PCT,None,None,PCT,,S_PPM,400.0
866588225,78644698,3516025,YNC343,NFT300390,100006,44.0,48.0,Fe,23.20999908,Fe,PCT,None,None,PCT,,Fe_PPM,232099.98
866588253,78644699,3516025,YNC343,NFT300391,100006,48.0,52.0,S,0.044,S,PCT,None,None,PCT,,S_PPM,440.0
866588248,78644699,3516025,YNC343,NFT300391,100006,48.0,52.0,Fe,19.37999916,Fe,PCT,None,None,PCT,,Fe_PPM,193799.98
866588276,78644700,3516025,YNC343,NFT300392,100006,52.0,56.0,S,0.030999999,S,PCT,None,None,PCT,,S_PPM,310.0
866588271,78644700,3516025,YNC343,NFT300392,100006,52.0,56.0,Fe,15,Fe,PCT,None,None,PCT,,Fe_PPM,150000.0
866588299,78644701,3516025,YNC343,NFT300393,100006,56.0,60.0,S,0.027000001,S,PCT,None,None,PCT,,S_PPM,270.0
866588294,78644701,3516025,YNC343,NFT300393,100006,56.0,60.0,Fe,13.31999969,Fe,PCT,None,None,PCT,,Fe_PPM,133200.0
866588322,78644702,3516025,YNC343,NFT300394,100006,60.0,64.0,S,0.027000001,S,PCT,None,None,PCT,,S_PPM,270.0
866588317,78644702,3516025,YNC343,NFT300394,100006,60.0,64.0,Fe,16.90999985,Fe,PCT,None,None,PCT,,Fe_PPM,169100.0
866588345,78644703,3516025,YNC343,NFT300395,100006,64.0,68.0,S,0.016000001,S,PCT,None,None,PCT,,S_PPM,160.0
866588340,78644703,3516025,YNC343,NFT300395,100006,64.0,68.0,Fe,15.55999947,Fe,PCT,None,None,PCT,,Fe_PPM,155600.0
866588368,78644704,3516025,YNC343,NFT300396,100006,68.0,72.0,S,0.025,S,PCT,None,None,PCT,,S_PPM,250.0
866588363,78644704,3516025,YNC343,NFT300396,100006,68.0,72.0,Fe,22.47999954,Fe,PCT,None,None,PCT,,Fe_PPM,224800.0
866588391,78644705,3516025,YNC343,NFT300397,100006,72.0,76.0,S,0.025,S,PCT,None,None,PCT,,S_PPM,250.0
866588386,78644705,3516025,YNC343,NFT300397,100006,72.0,76.0,Fe,22.54999924,Fe,PCT,None,None,PCT,,Fe_PPM,225500.0
866588414,78644706,3516025,YNC343,NFT300398,100006,76.0,80.0,S,0.032000002,S,PCT,None,None,PCT,,S_PPM,320.0
866588409,78644706,3516025,YNC343,NFT300398,100006,76.0,80.0,Fe,23.39999962,Fe,PCT,None,None,PCT,,Fe_PPM,234000.0
866588432,78644707,3516025,YNC343,NFT300400,100006,80.0,84.0,Fe,21.22999954,Fe,PCT,None,None,PCT,,Fe_PPM,212300.0
866588437,78644707,3516025,YNC343,NFT300400,100006,80.0,84.0,S,0.025,S,PCT,None,None,PCT,,S_PPM,250.0
866588455,78644708,3516025,YNC343,NFT300401,100006,84.0,88.0,Fe,19.09000015,Fe,PCT,None,None,PCT,,Fe_PPM,190900.0
866588460,78644708,3516025,YNC343,NFT300401,100006,84.0,88.0,S,0.032000002,S,PCT,None,None,PCT,,S_PPM,320.0
866588483,78644709,3516025,YNC343,NFT300402,100006,88.0,92.0,S,0.028000001,S,PCT,None,None,PCT,,S_PPM,280.0
866588478,78644709,3516025,YNC343,NFT300402,100006,88.0,92.0,Fe,13.42000008,Fe,PCT,None,None,PCT,,Fe_PPM,134200.0
866588501,78644710,3516025,YNC343,NFT300403,100006,92.0,96.0,Fe,5.179999828,Fe,PCT,None,None,PCT,,Fe_PPM,51800.0
866588506,78644710,3516025,YNC343,NFT300403,100006,92.0,96.0,S,0.012,S,PCT,None,None,PCT,,S_PPM,120.0
866588524,78644711,3516025,YNC343,NFT300404,100006,96.0,100.0,Fe,9.809999466,Fe,PCT,None,None,PCT,,Fe_PPM,98099.99
866588529,78644711,3516025,YNC343,NFT300404,100006,96.0,100.0,S,0.027000001,S,PCT,None,None,PCT,,S_PPM,270.0
866588547,78644712,3516025,YNC343,NFT300405,100006,100.0,104.0,Fe,7.129999638,Fe,PCT,None,None,PCT,,Fe_PPM,71300.0
866588552,78644712,3516025,YNC343,NFT300405,100006,100.0,104.0,S,0.023,S,PCT,None,None,PCT,,S_PPM,230.0
866588575,78644713,3516025,YNC343,NFT300406,100006,104.0,108.0,S,0.039000001,S,PCT,None,None,PCT,,S_PPM,390.0
866588570,78644713,3516025,YNC343,NFT300406,100006,104.0,108.0,Fe,4.650000095,Fe,PCT,None,None,PCT,,Fe_PPM,46500.0
866588593,78644714,3516025,YNC343,NFT300407,100006,108.0,112.0,Fe,2.599999905,Fe,PCT,None,None,PCT,,Fe_PPM,26000.0
866588598,78644714,3516025,YNC343,NFT300407,100006,108.0,112.0,S,0.029999999,S,PCT,None,None,PCT,,S_PPM,300.0
866588616,78644715,3516025,YNC343,NFT300408,100006,112.0,116.0,Fe,4.880000114,Fe,PCT,None,None,PCT,,Fe_PPM,48800.0
866588621,78644715,3516025,YNC343,NFT300408,100006,112.0,116.0,S,0.034000002,S,PCT,None,None,PCT,,S_PPM,340.00003
866588639,78644716,3516025,YNC343,NFT300409,100006,116.0,120.0,Fe,4.769999981,Fe,PCT,None,None,PCT,,Fe_PPM,47700.0
866588644,78644716,3516025,YNC343,NFT300409,100006,116.0,120.0,S,0.022,S,PCT,None,None,PCT,,S_PPM,220.0
866588667,78644717,3516025,YNC343,NFT300412,100006,120.0,124.0,S,0.048999999,S,PCT,None,None,PCT,,S_PPM,490.0
866588662,78644717,3516025,YNC343,NFT300412,100006,120.0,124.0,Fe,6.269999981,Fe,PCT,None,None,PCT,,Fe_PPM,62700.0
866588690,78644718,3516025,YNC343,NFT300413,100006,124.0,128.0,S,0.307000011,S,PCT,None,None,PCT,,S_PPM,3070.0
866588685,78644718,3516025,YNC343,NFT300413,100006,124.0,128.0,Fe,5.379999638,Fe,PCT,None,None,PCT,,Fe_PPM,53799.996
866588708,78644719,3516025,YNC343,NFT300414,100006,128.0,132.0,Fe,3.859999895,Fe,PCT,None,None,PCT,,Fe_PPM,38600.0
866588713,78644719,3516025,YNC343,NFT300414,100006,128.0,132.0,S,1.539999962,S,PCT,None,None,PCT,,S_PPM,15400.0
866588736,78644720,3516025,YNC343,NFT300415,100006,132.0,136.0,S,2.154000044,S,PCT,None,None,PCT,,S_PPM,21540.0
866588731,78644720,3516025,YNC343,NFT300415,100006,132.0,136.0,Fe,6.589999676,Fe,PCT,None,None,PCT,,Fe_PPM,65900.0
866588754,78644721,3516025,YNC343,NFT300416,100006,136.0,140.0,Fe,6.759999752,Fe,PCT,None,None,PCT,,Fe_PPM,67600.0
866588759,78644721,3516025,YNC343,NFT300416,100006,136.0,140.0,S,2.242000103,S,PCT,None,None,PCT,,S_PPM,22420.002
866588777,78644722,3516025,YNC343,NFT300417,100006,140.0,144.0,Fe,4.920000076,Fe,PCT,None,None,PCT,,Fe_PPM,49200.0
866588782,78644722,3516025,YNC343,NFT300417,100006,140.0,144.0,S,1.322999954,S,PCT,None,None,PCT,,S_PPM,13230.0
866588805,78644723,3516025,YNC343,NFT300418,100006,144.0,148.0,S,1.319000006,S,PCT,None,None,PCT,,S_PPM,13190.0
866588800,78644723,3516025,YNC343,NFT300418,100006,144.0,148.0,Fe,6.389999866,Fe,PCT,None,None,PCT,,Fe_PPM,63900.0
866588823,78644724,3516025,YNC343,NFT300419,100006,148.0,152.0,Fe,3.50999999,Fe,PCT,None,None,PCT,,Fe_PPM,35100.0
866588828,78644724,3516025,YNC343,NFT300419,100006,148.0,152.0,S,1.60800004,S,PCT,None,None,PCT,,S_PPM,16080.0
866588851,78644725,3516025,YNC343,NFT300420,100006,152.0,156.0,S,1.552999973,S,PCT,None,None,PCT,,S_PPM,15530.0
866588846,78644725,3516025,YNC343,NFT300420,100006,152.0,156.0,Fe,3.019999981,Fe,PCT,None,None,PCT,,Fe_PPM,30200.0
866588874,78644726,3516025,YNC343,NFT300421,100006,156.0,160.0,S,1.565999985,S,PCT,None,None,PCT,,S_PPM,15660.0
866588869,78644726,3516025,YNC343,NFT300421,100006,156.0,160.0,Fe,4,Fe,PCT,None,None,PCT,,Fe_PPM,40000.0
866588892,78644727,3516025,YNC343,NFT300423,100006,160.0,164.0,Fe,7.159999847,Fe,PCT,None,None,PCT,,Fe_PPM,71600.0
866588897,78644727,3516025,YNC343,NFT300423,100006,160.0,164.0,S,4.349999905,S,PCT,None,None,PCT,,S_PPM,43500.0
866588915,78644728,3516025,YNC343,NFT300424,100006,164.0,168.0,Fe,5.539999962,Fe,PCT,None,None,PCT,,Fe_PPM,55400.0
866588920,78644728,3516025,YNC343,NFT300424,100006,164.0,168.0,S,3.088000059,S,PCT,None,None,PCT,,S_PPM,30880.0
866588943,78644729,3516025,YNC343,NFT300425,100006,168.0,172.0,S,2.775000095,S,PCT,None,None,PCT,,S_PPM,27750.0
866588938,78644729,3516025,YNC343,NFT300425,100006,168.0,172.0,Fe,5.699999809,Fe,PCT,None,None,PCT,,Fe_PPM,57000.0
866588966,78644730,3516025,YNC343,NFT300426,100006,172.0,176.0,S,3.499000072,S,PCT,None,None,PCT,,S_PPM,34990.0
866588961,78644730,3516025,YNC343,NFT300426,100006,172.0,176.0,Fe,7.379999638,Fe,PCT,None,None,PCT,,Fe_PPM,73800.0
866588989,78644731,3516025,YNC343,NFT300427,100006,176.0,180.0,S,2.907000065,S,PCT,None,None,PCT,,S_PPM,29070.0
866588984,78644731,3516025,YNC343,NFT300427,100006,176.0,180.0,Fe,7.069999695,Fe,PCT,None,None,PCT,,Fe_PPM,70700.0
866589007,78644732,3516025,YNC343,NFT300428,100006,180.0,184.0,Fe,7.349999905,Fe,PCT,None,None,PCT,,Fe_PPM,73500.0
866589012,78644732,3516025,YNC343,NFT300428,100006,180.0,184.0,S,3.15199995,S,PCT,None,None,PCT,,S_PPM,31520.0
866589030,78644733,3516025,YNC343,NFT300429,100006,184.0,188.0,Fe,6.440000057,Fe,PCT,None,None,PCT,,Fe_PPM,64400.0
866589035,78644733,3516025,YNC343,NFT300429,100006,184.0,188.0,S,2.726000071,S,PCT,None,None,PCT,,S_PPM,27260.0
866589058,78644734,3516025,YNC343,NFT300430,100006,188.0,192.0,S,3.076999903,S,PCT,None,None,PCT,,S_PPM,30770.0
866589053,78644734,3516025,YNC343,NFT300430,100006,188.0,192.0,Fe,7.589999676,Fe,PCT,None,None,PCT,,Fe_PPM,75900.0
866589081,78644735,3516025,YNC343,NFT300431,100006,192.0,196.0,S,2.181999922,S,PCT,None,None,PCT,,S_PPM,21820.0
866589076,78644735,3516025,YNC343,NFT300431,100006,192.0,196.0,Fe,5.710000038,Fe,PCT,None,None,PCT,,Fe_PPM,57100.0
866589102,78644737,3516025,YNC343,NFT305255,100006,199.0,200.0,Fe,4.759999752,Fe,PCT,None,None,PCT,,Fe_PPM,47599.996
866589107,78644737,3516025,YNC343,NFT305255,100006,199.0,200.0,S,4.335000038,S,PCT,None,None,PCT,,S_PPM,43350.0
866589130,78644738,3516025,YNC343,NFT305256,100006,201.0,202.0,S,4.381000042,S,PCT,None,None,PCT,,S_PPM,43810.0
866589125,78644738,3516025,YNC343,NFT305256,100006,201.0,202.0,Fe,4.650000095,Fe,PCT,None,None,PCT,,Fe_PPM,46500.0
866589153,78644739,3516025,YNC343,NFT305257,100006,203.0,204.0,S,3.549000025,S,PCT,None,None,PCT,,S_PPM,35490.0
866589148,78644739,3516025,YNC343,NFT305257,100006,203.0,204.0,Fe,4.009999752,Fe,PCT,None,None,PCT,,Fe_PPM,40099.996
866589176,78644740,3516025,YNC343,NFT305258,100006,205.0,206.0,S,3.756000042,S,PCT,None,None,PCT,,S_PPM,37560.0
866589171,78644740,3516025,YNC343,NFT305258,100006,205.0,206.0,Fe,4.119999886,Fe,PCT,None,None,PCT,,Fe_PPM,41200.0
866589194,78644741,3516025,YNC343,NFT305259,100006,207.0,208.0,Fe,3.829999924,Fe,PCT,None,None,PCT,,Fe_PPM,38300.0
866589199,78644741,3516025,YNC343,NFT305259,100006,207.0,208.0,S,3.53399992,S,PCT,None,None,PCT,,S_PPM,35340.0
866589217,78644742,3516025,YNC343,NFT305260,100006,209.0,210.0,Fe,4.049999714,Fe,PCT,None,None,PCT,,Fe_PPM,40499.996
866589222,78644742,3516025,YNC343,NFT305260,100006,209.0,210.0,S,3.690000057,S,PCT,None,None,PCT,,S_PPM,36900.0
866589245,78644743,3516025,YNC343,NFT305261,100006,211.0,212.0,S,3.352999926,S,PCT,None,None,PCT,,S_PPM,33530.0
866589240,78644743,3516025,YNC343,NFT305261,100006,211.0,212.0,Fe,3.50999999,Fe,PCT,None,None,PCT,,Fe_PPM,35100.0
866589268,78644744,3516025,YNC343,NFT305262,100006,213.0,214.0,S,2.368000031,S,PCT,None,None,PCT,,S_PPM,23680.0
866589263,78644744,3516025,YNC343,NFT305262,100006,213.0,214.0,Fe,2.639999866,Fe,PCT,None,None,PCT,,Fe_PPM,26399.998
866589291,78644745,3516025,YNC343,NFT305263,100006,215.0,216.0,S,1.805999994,S,PCT,None,None,PCT,,S_PPM,18060.0
866589286,78644745,3516025,YNC343,NFT305263,100006,215.0,216.0,Fe,2.149999857,Fe,PCT,None,None,PCT,,Fe_PPM,21499.998
866589309,78644746,3516025,YNC343,NFT305266,100006,217.0,218.0,Fe,4.980000019,Fe,PCT,None,None,PCT,,Fe_PPM,49800.0
866589314,78644746,3516025,YNC343,NFT305266,100006,217.0,218.0,S,4.657000065,S,PCT,None,None,PCT,,S_PPM,46570.0
866589332,78644747,3516025,YNC343,NFT305268,100006,219.0,220.0,Fe,3.49000001,Fe,PCT,None,None,PCT,,Fe_PPM,34900.0
866589337,78644747,3516025,YNC343,NFT305268,100006,219.0,220.0,S,3.117000103,S,PCT,None,None,PCT,,S_PPM,31170.002
866589360,78644748,3516025,YNC343,NFT305269,100006,221.0,222.0,S,2.726000071,S,PCT,None,None,PCT,,S_PPM,27260.0
866589355,78644748,3516025,YNC343,NFT305269,100006,221.0,222.0,Fe,2.99000001,Fe,PCT,None,None,PCT,,Fe_PPM,29900.0
866589383,78644749,3516025,YNC343,NFT305270,100006,223.0,224.0,S,5.129000187,S,PCT,None,None,PCT,,S_PPM,51290.0
866589378,78644749,3516025,YNC343,NFT305270,100006,223.0,224.0,Fe,5.319999695,Fe,PCT,None,None,PCT,,Fe_PPM,53199.996
866589401,78644750,3516025,YNC343,NFT305271,100006,225.0,226.0,Fe,2.369999886,Fe,PCT,None,None,PCT,,Fe_PPM,23699.998
866589406,78644750,3516025,YNC343,NFT305271,100006,225.0,226.0,S,2.08100009,S,PCT,None,None,PCT,,S_PPM,20810.0
866589424,78644751,3516025,YNC343,NFT305272,100006,227.0,228.0,Fe,3.799999952,Fe,PCT,None,None,PCT,,Fe_PPM,38000.0
866589429,78644751,3516025,YNC343,NFT305272,100006,227.0,228.0,S,3.427000046,S,PCT,None,None,PCT,,S_PPM,34270.0
866589447,78644752,3516025,YNC343,NFT305273,100006,229.0,230.0,Fe,4.559999943,Fe,PCT,None,None,PCT,,Fe_PPM,45600.0
866589452,78644752,3516025,YNC343,NFT305273,100006,229.0,230.0,S,4.138000011,S,PCT,None,None,PCT,,S_PPM,41380.0
866589470,78644753,3516025,YNC343,NFT305274,100006,231.0,232.0,Fe,5.069999695,Fe,PCT,None,None,PCT,,Fe_PPM,50699.996
866589475,78644753,3516025,YNC343,NFT305274,100006,231.0,232.0,S,4.850999832,S,PCT,None,None,PCT,,S_PPM,48510.0
866589498,78644754,3516025,YNC343,NFT305275,100006,233.0,234.0,S,5.846000195,S,PCT,None,None,PCT,,S_PPM,58460.0
866589493,78644754,3516025,YNC343,NFT305275,100006,233.0,234.0,Fe,6.25,Fe,PCT,None,None,PCT,,Fe_PPM,62500.0
866589521,78644755,3516025,YNC343,NFT305276,100006,235.0,236.0,S,4.508999825,S,PCT,None,None,PCT,,S_PPM,45090.0
866589516,78644755,3516025,YNC343,NFT305276,100006,235.0,236.0,Fe,4.619999886,Fe,PCT,None,None,PCT,,Fe_PPM,46200.0
